id,tradition,chunk_index,embedding,text,model
book_of_changes_trans,China/Confucianism,222,"[-0.04195944  0.01003573 -0.02216394 ... -0.01385728 -0.0155558
 -0.00897426]","such talk. Let us now see to whom
Dagoucin will give his vote.”

“I give it,” he said, “to Longarine.”

“You do me a great pleasure,” she replied, “for I have read a story that
is worthy to follow yours. Since we are set upon praising the virtuous
patience of ladies, I will show you one more worthy of praise than she
of whom we have just been speaking. And she is the more deserving of
esteem in that she was a city dame, and therefore one of those whose
breeding is less virtuous than that of others.”",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,223,"[-0.05110179  0.023085   -0.0270678  ... -0.03706239 -0.00241344
 -0.02126032]","e of those whose
breeding is less virtuous than that of others.”

[Illustration: 081.jpg Tailpiece]

[Illustration: 083a.jpg The Lady of Tours questioning her Husband’s Mistress]

[The Lady of Tours questioning her Husband’s Mistress]

[Illustration: 083.jpg Page Image]

_TALE XXXVIII_.

_A towns-woman of Tours returned so much good for all the
 evil treatment she had received from her husband, that the
 latter forsook the mistress whom he was quietly maintaining,
 and returned to his wife_. (1)",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,224,"[ 0.02762073  0.05271497 -0.00932239 ...  0.0113507  -0.02878257
 -0.00881165]","whom he was quietly maintaining,
 and returned to his wife_. (1)

1 It is probable that the incidents related in this tale
 occurred between 1460 and 1470. They will be found recorded
 in the _Ménagier de Paris_. (See Baron Pichon’s edition,
 1847, vol. i. p. 237). A similar narrative figures in some
 editions of Morlini’s tales, notably the _Novello, Fabello,
 et Comedies, Neapoli_, 1520. We further find it in
 Gueudeville’s translation of Erasmus’s Colloquies (_Dialogue
 sur le mariage, collogues, &c., Leyden_, 1720, vol. i. p.
 87), and Mr. Walter Keily has pointed out (the _Heptameron_,
 Bohn, 1864) that William Warner worked the same incidents
 into his poem _Albion’s England_, his stanzas being
 reproduced in Percy’s _Reliques_ under the title of _The
 Patient Countess_.--L. and Ed.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,225,"[-0.01654066  0.05555522 -0.02407004 ...  0.01556838  0.00250383
 -0.02142695]","eliques_ under the title of _The
 Patient Countess_.--L. and Ed.

In the city of Tours there dwelt a chaste and comely townswoman, who, by
reason of her virtues, was not only loved but feared also and respected
by her husband. Nevertheless, with all the fickleness of men who grow
weary of ever eating good bread, he fell in love with a farm tenant (2)
of his own, and would oft-time leave Tours to visit the farm, where he
always remained two or three days; and when he came back to Tours he was
always in so sorry a plight that his wife had much ado to cure him, yet,
as soon as he was whole again, he never failed to return to the place
where pleasure caused him to forget all his ills.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,226,"[ 0.02276955  0.01818056 -0.05127104 ... -0.02046804 -0.04068601
 -0.01403172]","n to the place
where pleasure caused him to forget all his ills.

2 The French word here is _métayère_. The _métayer_ (fem.
 métayère) was a farm tenant under the general control of his
 landlord, who supplied him with seed and took to himself a
 considerable portion of the produce. The system was done
 away with at the Revolution, but was revived here and there
 under the Restoration, when some of the nobles came to
 “their own” again, and there may even nowadays be a few
 instances of the kind.--Ed.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,227,"[-0.01233363  0.01297121 -0.03054265 ...  0.01227426 -0.0297596
 -0.0299028 ]","nd there may even nowadays be a few
 instances of the kind.--Ed.

When his wife, who was anxious above all things for his life and health,
found him constantly return home in so evil a plight, she went to the
farm and found there the young woman whom her husband loved. Then,
without anger but with graceful courage, she told her that she knew her
husband often went to see her, but that she was ill-pleased to find him
always return home exhausted in consequence of her sorry treatment of
him. The poor woman, influenced as much by respect for her mistress
as by regard for the truth, was not able to deny the fact, and craved
forgiveness.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,228,"[ 0.00962882  0.02074816 -0.03482499 ... -0.02304164 -0.00528011
 -0.02996525]","he truth, was not able to deny the fact, and craved
forgiveness.

The lady asked to see the room and bed in which her husband was wont
to sleep, and found it so cold and dirty and ill-appointed that she was
moved to pity. Forthwith she sent for a good bed furnished with sheets,
blankets and counterpane such as her husband loved; she caused the room
to be made clean and neat and hung with tapestries; provided suitable
ware for his meat and drink, a pipe of good wine, sweetmeats and
confections, and begged the woman to send him back no more in so
miserable a state.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,229,"[-0.0113706   0.05205118 -0.02741851 ... -0.01705352  0.01074963
 -0.02210624]","gged the woman to send him back no more in so
miserable a state.

It was not long before the husband again went, as was his wont, to see
his tenant, and he was greatly amazed to find his poor lodging in such
excellent order. And still more was he surprised when the woman gave him
to drink in a silver cup; and he asked her whence all these good things
had come. The poor woman told him, weeping, that they were from his
wife, who had taken such great pity on his sorry treatment that she had
furnished the house in this way, and had charged her to be careful of
his health.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,230,"[-0.02911068  0.06413657  0.00928751 ... -0.01631582 -0.04198143
 -0.0400226 ]","se in this way, and had charged her to be careful of
his health.

When the gentleman saw the exceeding generosity of his wife in returning
so much good for all the evil turns that he had done her, he looked upon
his own wrongdoing as no less great than her kindness; and, after giving
some money to his tenant, he begged her to live in future as an honest
woman. Then he went back to his wife, acknowledged his wrongdoing, and
told her that, but for her great gentleness and generosity, he
could never have forsaken the life that he had been leading. And
thenceforward, forgetting the past, they lived in all peacefulness
together.",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,231,"[ 0.00749267  0.0463976  -0.07063548 ... -0.00151308 -0.01349118
 -0.00629359]","d, forgetting the past, they lived in all peacefulness
together.

“You may be sure, ladies, that there are but few husbands whom a wife’s
love and patience cannot win at last, unless they be harder even than
stone, which weak and yielding water will in time make hollow.”

“That woman,” said Parlamente, “had neither heart, gall nor liver.”

“What would you have had her do?” said Longarine. “She practised what
God commands, and returned good for evil.” (3)",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,232,"[-0.04850727 -0.00312325  0.00643697 ...  0.00117572  0.00909106
  0.00069226]","he practised what
God commands, and returned good for evil.” (3)

3 “Recompense to no man evil for evil.”--_Rom_. xii. 17.
 “Not rendering evil for evil, or railing for railing.”--1
 _Pet_. iii. 9.--Ed.

“I think,” said Hircan, “she must have been in love with some Grey
Friar, who had laid upon her the penance of having her husband well
treated in the country, so that, meantime, she might be free to
entertain herself well in the town.”",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,233,"[ 0.01961225  0.04515974 -0.02435336 ...  0.00228994 -0.00132512
 -0.01559895]","ntime, she might be free to
entertain herself well in the town.”

“Therein,” said Oisille, “you clearly show the wickedness of your own
heart, judging ill of a good deed. I rather believe her to have been so
subdued by the love of God that she cared for naught save the salvation
of her husband’s soul.”

“It seems to me,” said Simontault, “that he had more reason to return
to his wife when he was so cold at the farm than afterwards when he was
treated so well.”",BAAI/bge-m3
book_of_changes_trans,China/Confucianism,234,"[-0.02211192  0.02411179 -0.03762439 ... -0.00245067 -0.04051657
  0.02263032]","o cold at the farm than afterwards when he was
treated so well.”

“From what I can see,” said Saffredent, “you are not of the same opinion
as the rich man of Paris who, when he lay with his wife, could not put
off his gear without being chilled, but who never felt the worse when
he went without cap or shoes, in the depth of winter, to see his
servant-maid in the cellar. Yet his wife was very beautiful and the maid
very ugly.”",BAAI/bge-m3
